DATE,AAA_BETA0,AAA_BETA1,AAA_BETA2,AAA_BETA3,AAA_TAU1,AAA_TAU2,BBB_BETA0,BBB_BETA1,BBB_BETA2,BBB_BETA3,BBB_TAU1,BBB_TAU2
28.07.2017,1.938265524,-2.627265524,23.28936899,-27.63813306,1.584214955,1.687284726,2.816677958,-3.328322802,37.90463534,-42.74329031,1.755673113,1.815746482
31.07.2017,1.906628805,-2.620628805,23.29816076,-27.62934862,1.536784878,1.643535296,2.868675422,-3.392406854,37.89829963,-42.74946565,1.821872672,1.88254123
01.08.2017,1.83463104,-2.47532785,23.27606941,-27.65143618,1.50911428,1.612512016,2.711249618,-3.218249618,37.89799848,-42.74976725,1.662583848,1.725412804
02.08.2017,1.807170034,-2.499170034,23.30944734,-27.61800325,1.494886808,1.604329387,2.693115953,-3.221115953,37.90573958,-42.74107291,1.671485583,1.738967383
03.08.2017,1.782727537,-2.497727537,23.38020461,-27.54694257,1.533431728,1.639524748,2.685677249,-3.197677249,37.97365395,-42.67342738,1.767258302,1.826641317
04.08.2017,1.798338394,-2.527338394,23.41063457,-27.51629181,1.581973469,1.684998302,2.681464897,-3.247464897,38.00204396,-42.644838,1.709007708,1.776198134
07.08.2017,1.792969239,-2.496969239,23.37098308,-27.55597178,1.553371349,1.658791922,2.683378149,-3.241218808,37.98467948,-42.66220746,1.710627704,1.77863266
08.08.2017,1.792589759,-2.496589759,23.38912065,-27.53776935,1.562543465,1.667793146,2.668329113,-3.225136904,38.00107899,-42.64577242,1.710287886,1.777684333
09.08.2017,1.744333536,-2.452333536,23.40626307,-27.52045568,1.576679835,1.683021739,2.644321768,-3.200321768,38.00520764,-42.64145445,1.71492796,1.782657911
10.08.2017,1.729841966,-2.435841966,23.4184076,-27.50818146,1.579532578,1.685918033,2.622692283,-3.163692283,38.02315429,-42.62384832,1.714280008,1.777328452
11.08.2017,1.69895488,-2.410338141,23.41594373,-27.51062543,1.59157056,1.695480483,2.710085893,-3.245085893,38.02762233,-42.61939603,1.877026872,1.936064217
14.08.2017,1.744608251,-2.449934235,23.383814,-27.54136948,1.607906103,1.708089218,2.730654476,-3.277879817,37.97706735,-42.66910269,1.823165421,1.886505565
15.08.2017,1.767330603,-2.491330603,23.40515424,-27.5191604,1.591568193,1.693484948,2.765071972,-3.31589373,37.98332002,-42.66102188,1.825607237,1.887792816
16.08.2017,1.791434019,-2.499701448,23.37406381,-27.55033521,1.599419411,1.7014647,2.687180794,-3.193180794,37.98348295,-42.66097223,1.781332582,1.836657652
17.08.2017,1.778307887,-2.481346013,23.38933489,-27.53488265,1.598953236,1.702373993,2.75736352,-3.27136352,37.96648775,-42.67816801,1.840964783,1.898349607
18.08.2017,1.715725554,-2.426763391,23.4202849,-27.50379664,1.613357395,1.714356917,2.699129032,-3.263044065,37.94891867,-42.6949004,1.713722419,1.78531795
21.08.2017,1.715906074,-2.426798598,23.42032534,-27.50375305,1.614059702,1.713535323,2.704573473,-3.269728018,37.94017302,-42.7036139,1.704949785,1.776709051
22.08.2017,1.747395002,-2.454294748,23.38898636,-27.53512975,1.620532222,1.721375427,2.728039352,-3.299794184,37.9497415,-42.68879822,1.692433099,1.76184547
23.08.2017,1.727466309,-2.445925409,23.3953698,-27.5287491,1.636014863,1.735936265,2.731132976,-3.29389063,37.94921094,-42.68921732,1.705007446,1.773994301
24.08.2017,1.695142334,-2.444142334,23.40992491,-27.51411673,1.582860648,1.690131472,2.725116594,-3.285116594,37.92025795,-42.71776258,1.694934442,1.768833096
25.08.2017,1.735894255,-2.488894255,23.4243515,-27.49883582,1.628060063,1.732090434,2.750055001,-3.306055001,37.95845638,-42.67419808,1.744146133,1.810689762
28.08.2017,1.748874543,-2.464526656,23.3454053,-27.57813572,1.648577875,1.751687961,2.746570501,-3.318570501,37.91683743,-42.71514494,1.717306907,1.791748007
29.08.2017,1.700078504,-2.427622633,23.37085189,-27.55259993,1.642219803,1.747499152,2.619580898,-3.202580898,37.95278547,-42.68040496,1.596823463,1.673095631
30.08.2017,1.706168814,-2.474168814,23.41111872,-27.51128684,1.585954528,1.696155429,2.740378812,-3.287111606,37.92697658,-42.70788342,1.752349144,1.822952185
31.08.2017,1.701398047,-2.492398047,23.41521422,-27.5072113,1.590004501,1.703024744,2.740611375,-3.273912482,37.94002954,-42.69462376,1.840598195,1.907554055
01.09.2017,1.757977434,-2.498977434,23.33887431,-27.58334278,1.589796016,1.701201625,2.789232014,-3.324046011,37.88410928,-42.74833882,1.80308512,1.872372593
04.09.2017,1.765769619,-2.517769619,23.31282304,-27.60951797,1.594320337,1.708352581,2.66657098,-3.233420905,37.90615078,-42.72636605,1.643223822,1.716702948
05.09.2017,1.730594046,-2.503594046,23.32112796,-27.60117021,1.566764418,1.680545475,2.66352041,-3.238768256,37.88414115,-42.74717167,1.648144778,1.725354036
06.09.2017,1.693809642,-2.461809642,23.36719175,-27.55482014,1.566008761,1.679269368,2.619618692,-3.200094982,37.9576677,-42.67305978,1.644585639,1.71791712
07.09.2017,1.686764615,-2.463764615,23.36336438,-27.55869336,1.58514596,1.698485786,2.615133421,-3.196039661,37.9527274,-42.67717732,1.683170283,1.757110665
08.09.2017,1.707427026,-2.486427026,23.34788571,-27.57419401,1.598316952,1.711821058,2.643292852,-3.206955126,37.91430781,-42.71397659,1.685876824,1.758517441
11.09.2017,1.728342813,-2.493342813,23.32607054,-27.59605986,1.604548461,1.71744614,2.65729819,-3.238258776,37.91655244,-42.71138949,1.666022433,1.74169036
12.09.2017,1.776217384,-2.531217384,23.32401893,-27.5970587,1.612652201,1.72300285,2.701096438,-3.235422305,37.90149506,-42.72610476,1.726887162,1.797481187
13.09.2017,1.824947472,-2.548721975,23.28859185,-27.63209205,1.63582121,1.742478414,2.750636131,-3.258636131,37.922722,-42.70153411,1.815369255,1.876276664
14.09.2017,1.832700504,-2.602700504,23.33168439,-27.5887755,1.625134282,1.73661101,2.830379188,-3.321379188,37.97967842,-42.64380264,1.997248217,2.046400616
15.09.2017,1.826998109,-2.542589513,23.33345598,-27.58701772,1.636480031,1.738505678,2.824929238,-3.326929238,37.91655332,-42.70651177,1.889966811,1.948033594
18.09.2017,1.869076186,-2.633076186,23.35070336,-27.56788857,1.632716131,1.738664762,2.762635922,-3.337402018,37.84493875,-42.77021603,1.594602546,1.669346208
19.09.2017,1.84274625,-2.60174625,23.36555878,-27.55286603,1.627714332,1.735010576,2.762834246,-3.316998676,37.88791737,-42.72548675,1.702519582,1.772730907
20.09.2017,1.830093337,-2.601093337,23.3856757,-27.53267559,1.635367186,1.74293481,2.764393588,-3.356393588,37.80315414,-42.80989055,1.542763665,1.623750771
21.09.2017,1.833980021,-2.612980021,23.40622019,-27.51204686,1.636575038,1.740172118,2.774980783,-3.357668089,37.79467828,-42.81819049,1.522947226,1.602831249
22.09.2017,1.818217619,-2.610217619,23.44449328,-27.47363359,1.64102639,1.742912462,2.712306483,-3.283558311,37.80242559,-42.81024395,1.464235628,1.541676634
25.09.2017,1.815702767,-2.607695277,23.44293108,-27.47522863,1.638306311,1.751285234,2.707380867,-3.284380867,37.82247885,-42.79060987,1.507144948,1.583588627
26.09.2017,1.801816588,-2.595816588,23.38938277,-27.52898971,1.617139147,1.724315567,2.781832916,-3.336621122,37.74065116,-42.87251585,1.530070805,1.606643347
27.09.2017,1.871638077,-2.656638077,23.35270935,-27.56416492,1.603056641,1.709581167,2.776259731,-3.367259731,37.74524925,-42.86643654,1.443400321,1.524793184
28.09.2017,1.884362423,-2.663362423,23.33357331,-27.58327223,1.60725708,1.710071809,2.776088758,-3.363835919,37.72698787,-42.88472662,1.441821409,1.523345417
29.09.2017,1.855224933,-2.625224933,23.35248238,-27.56419728,1.590353179,1.695824087,2.744629312,-3.344629312,37.75434284,-42.85754293,1.425786489,1.507646767
02.10.2017,1.818936062,-2.579936062,23.35544371,-27.56126103,1.598168247,1.699726338,2.738290614,-3.315290614,37.76554488,-42.84528721,1.45310308,1.529857897
03.10.2017,1.850382124,-2.620382124,23.32008123,-27.59672533,1.559393093,1.666502345,2.802745223,-3.381745223,37.72591346,-42.88451806,1.472417509,1.550125705
04.10.2017,1.821218219,-2.579218219,23.33009651,-27.58658405,1.575005952,1.681424297,2.790187908,-3.373187908,37.74846185,-42.86189949,1.477059436,1.554753411
05.10.2017,1.830927348,-2.562925049,23.36263317,-27.55387419,1.641743765,1.739064014,2.725836544,-3.275836544,37.81408659,-42.80037225,1.508706686,1.579415598
06.10.2017,1.885300525,-2.59873725,23.35917135,-27.55606871,1.656399646,1.747569279,2.813433312,-3.370433312,37.77701158,-42.8357149,1.505188122,1.57807417
09.10.2017,1.838823823,-2.535897604,23.36303939,-27.55055854,1.71382476,1.800200809,2.712963828,-3.283963828,37.81073855,-42.7947439,1.473944766,1.548311264
10.10.2017,1.831877099,-2.602877099,23.38612473,-27.52748429,1.618856652,1.720373488,2.727411424,-3.323411424,37.83256115,-42.77229674,1.464608377,1.540777643
11.10.2017,1.842067289,-2.605067289,23.38246991,-27.53117074,1.622276199,1.723767256,2.726757696,-3.319969269,37.82648932,-42.77838398,1.470444247,1.546529406
12.10.2017,1.84991828,-2.624918281,23.36400657,-27.54969339,1.636097537,1.737226944,2.732036198,-3.286036198,37.83663331,-42.76622292,1.568333624,1.638581141
13.10.2017,1.829776425,-2.609776425,23.36322671,-27.55047669,1.668775054,1.771076663,2.688420338,-3.256420338,37.88697697,-42.71481721,1.600284915,1.670675226
16.10.2017,1.810556691,-2.592556691,23.35462016,-27.55911642,1.682699476,1.78415861,2.69434421,-3.21634421,37.90108076,-42.70073719,1.716079085,1.77666508
17.10.2017,1.782852192,-2.570852192,23.39313674,-27.52038963,1.692766312,1.794097689,2.673641059,-3.203641059,37.90553924,-42.69620403,1.719140293,1.780956577
18.10.2017,1.791424294,-2.567424294,23.40584613,-27.50738053,1.696871229,1.794106431,2.729785507,-3.224785507,37.96986654,-42.63138665,1.905382286,1.954506138
19.10.2017,1.799928564,-2.587928564,23.40306492,-27.51014826,1.70268479,1.799400858,2.693231646,-3.178231646,37.82118174,-42.77433085,1.674515854,1.733552791
20.10.2017,1.867952509,-2.634952509,23.36096598,-27.55123038,1.681008923,1.775940245,2.755798245,-3.291798245,37.80605539,-42.78249555,1.629949984,1.697666639
23.10.2017,1.852254424,-2.626254424,23.35731592,-27.55488538,1.687648679,1.784233832,2.749937676,-3.324937676,37.86299137,-42.72024376,1.700074936,1.770390356
24.10.2017,1.882300143,-2.636300143,23.34699406,-27.56498306,1.655883137,1.752649449,2.763527381,-3.345527381,37.81960652,-42.75569881,1.610430305,1.683653116
25.10.2017,1.904978625,-2.665978625,23.35717212,-27.55430595,1.66574909,1.761552982,2.767030111,-3.336597941,37.81911335,-42.75615498,1.607322009,1.676905679
26.10.2017,1.882154753,-2.642751222,23.33623025,-27.57565043,1.703007877,1.795939908,2.713632749,-3.297632749,37.81238061,-42.76181016,1.600686585,1.673372161
27.10.2017,1.906224189,-2.696224189,23.28288078,-27.62917342,1.697500422,1.802359656,2.748862539,-3.359862539,37.75498032,-42.81859242,1.567226962,1.649382266
30.10.2017,1.865233947,-2.657066183,23.31554418,-27.59508323,1.731597758,1.834046882,2.694554331,-3.283554331,37.75158481,-42.82151122,1.585620499,1.666561927
31.10.2017,1.821931787,-2.605931787,23.33823927,-27.5721836,1.673057007,1.777535689,2.672731175,-3.260731175,37.82679506,-42.74674113,1.64282861,1.71908501
01.11.2017,1.819337234,-2.57493484,23.31039615,-27.60011632,1.680252127,1.781017364,2.688148265,-3.265148265,37.85533036,-42.71744007,1.766691052,1.839004382
02.11.2017,1.835661878,-2.612661878,23.3229553,-27.58749078,1.673826116,1.778361915,2.693704732,-3.301790288,37.85659773,-42.71551015,1.714004927,1.792127471
03.11.2017,1.792864705,-2.577864705,23.35032157,-27.56002635,1.683367127,1.784981561,2.638696056,-3.247067811,37.85832023,-42.7142793,1.661323706,1.739576161
06.11.2017,1.791666804,-2.576576525,23.34970262,-27.56066621,1.680550888,1.790420958,2.608769375,-3.240359117,37.85993682,-42.71266055,1.610019905,1.690837443
07.11.2017,1.791850985,-2.556694011,23.32129864,-27.58911506,1.694354657,1.796202695,2.601641999,-3.229049373,37.84851482,-42.72386734,1.63661291,1.716674195
08.11.2017,1.761758991,-2.52187727,23.33836644,-27.57197046,1.709307825,1.810925942,2.582779344,-3.210105785,37.87485205,-42.69755875,1.642516261,1.720773011
09.11.2017,1.82329121,-2.60029121,23.32526812,-27.58392561,1.670920055,1.775985512,2.654237931,-3.291237931,37.81776831,-42.7275605,1.575028643,1.654950663
10.11.2017,1.861945109,-2.632671919,23.29989449,-27.60861376,1.688240229,1.790111096,2.713129215,-3.360828648,37.75188221,-42.79365511,1.56086793,1.646514795
13.11.2017,1.878233668,-2.637270943,23.29219533,-27.61616543,1.689530623,1.789825199,2.733146531,-3.352146531,37.77818242,-42.83547454,1.603228569,1.683696601
14.11.2017,1.880618868,-2.652618868,23.29850864,-27.60983352,1.666370018,1.771387753,2.725441647,-3.371441647,37.78769692,-42.82568617,1.574372266,1.660190695
15.11.2017,1.822563117,-2.58970505,23.33165702,-27.57570898,1.715828682,1.817400802,2.687146572,-3.326079902,37.81181061,-42.80269989,1.593098181,1.677181907
16.11.2017,1.834096003,-2.586926313,23.33196642,-27.57527871,1.712515363,1.812653329,2.707094923,-3.342094923,37.81091436,-42.80337953,1.60510957,1.68737824
17.11.2017,1.826883798,-2.581541585,23.33920875,-27.56800667,1.711401533,1.810974639,2.693810012,-3.35147005,37.80267782,-42.811702,1.565858557,1.651555595
20.11.2017,1.79588841,-2.542392055,23.35778239,-27.54938118,1.712602004,1.8088495,2.663983307,-3.319644942,37.82138864,-42.79328342,1.553016259,1.637702079
21.11.2017,1.740544248,-2.518544248,23.39793157,-27.50910723,1.640537611,1.742267504,2.60656375,-3.26045689,37.85550994,-42.7613627,1.55954934,1.642134452
22.11.2017,1.721488904,-2.513488905,23.47111781,-27.43565131,1.644218648,1.743789356,2.582814805,-3.245995554,37.90037865,-42.71619711,1.549335042,1.631450071
23.11.2017,1.700595384,-2.502595384,23.52658783,-27.37997302,1.685320247,1.78007634,2.572007297,-3.231749236,37.92764245,-42.68879139,1.557250704,1.637145114
24.11.2017,1.715752639,-2.510752639,23.49409098,-27.41256251,1.649822625,1.74835652,2.60109821,-3.226826516,37.89473648,-42.72038519,1.575485723,1.652399412
27.11.2017,1.691274388,-2.500719308,23.46500078,-27.44191211,1.547860588,1.657987451,2.594834901,-3.167834901,37.89479544,-42.72203888,1.647375393,1.71702678
28.11.2017,1.707487537,-2.498487537,23.48222081,-27.42446422,1.660274161,1.758236856,2.609416385,-3.191416385,37.88730199,-42.72945743,1.669087429,1.73855664
29.11.2017,1.744959376,-2.537959376,23.50755036,-27.39793399,1.678466227,1.770154193,2.636369353,-3.240369353,37.87922896,-42.73741896,1.631650199,1.703846414
30.11.2017,1.703770082,-2.489770081,23.53922709,-27.36610524,1.680222214,1.771095886,2.595189199,-3.208189199,37.91990834,-42.69660208,1.64185604,1.714327415
01.12.2017,1.68329451,-2.484294509,23.58119459,-27.32398291,1.759459919,1.846483117,2.556708874,-3.176708874,37.9718623,-42.64193366,1.695025347,1.767078823
04.12.2017,1.69294315,-2.49494315,23.56068318,-27.34454728,1.759790196,1.84828116,2.558401599,-3.186401599,37.92192766,-42.69184904,1.62325293,1.699422143
05.12.2017,1.692049242,-2.501049242,23.54947738,-27.35580446,1.760514396,1.848831676,2.550033112,-3.188033112,37.89210928,-42.72170145,1.583810919,1.663951685
06.12.2017,1.627616385,-2.432616385,23.51044832,-27.39441,1.674003119,1.768189249,2.515096453,-3.136096453,37.88537439,-42.72807555,1.598211702,1.676395075
07.12.2017,1.64985582,-2.47685582,23.50012628,-27.40468182,1.685175172,1.778613023,2.524346959,-3.153346959,37.87125542,-42.74201191,1.598303004,1.675995363
08.12.2017,1.681815622,-2.509815622,23.5096365,-27.39508088,1.738535967,1.829515149,2.525816588,-3.174816588,37.87687232,-42.73628933,1.58824862,1.669572641
11.12.2017,1.647480462,-2.495480462,23.58396258,-27.32049061,1.742704757,1.833671464,2.50638248,-3.17238248,37.93359984,-42.67925936,1.588329153,1.669448927
12.12.2017,1.665620783,-2.517620783,23.59202408,-27.31196346,1.754246024,1.842725289,2.532660692,-3.207660692,37.94658433,-42.66595512,1.589392075,1.670148696
13.12.2017,1.685181507,-2.533181507,23.56973295,-27.33408683,1.75924814,1.847591982,2.564462079,-3.214972707,37.94878175,-42.66367473,1.62282253,1.697732086
14.12.2017,1.686629252,-2.556629252,23.65024597,-27.25271294,1.819798042,1.899460392,2.576041012,-3.216879224,37.9940464,-42.61818088,1.685637139,1.754610884
15.12.2017,1.630537161,-2.501537161,23.69564073,-27.20623954,1.824591828,1.903465617,2.532847483,-3.224847483,38.02472535,-42.58733658,1.622006306,1.698253611
18.12.2017,1.62222808,-2.49822808,23.77601273,-27.12568126,1.900966064,1.973226704,2.522572479,-3.243572479,38.08242049,-42.52967099,1.657015149,1.732400475
19.12.2017,1.723068901,-2.630068901,23.7694173,-27.13188835,1.922992357,1.996534072,2.590618836,-3.319618836,38.0582972,-42.54532578,1.63887431,1.716004623
20.12.2017,1.77009149,-2.65809149,23.76958857,-27.13151619,1.93045082,1.997493881,2.636375771,-3.339375771,38.06549492,-42.52798536,1.671034829,1.741235877
21.12.2017,1.771601823,-2.631601823,23.77982818,-27.12140078,1.925075948,1.990014455,2.641762029,-3.34442954,38.06441273,-42.52906888,1.669549236,1.740032732
22.12.2017,1.733641382,-2.567641382,23.79828368,-27.10195289,1.930133474,1.990750597,2.611059291,-3.310292258,38.05544569,-42.53783479,1.638900882,1.711142017
27.12.2017,1.73267091,-2.59767091,23.73932322,-27.16106369,1.831788983,1.909744561,2.589586733,-3.339405139,38.06986366,-42.5228341,1.539911697,1.620690563
28.12.2017,1.717928388,-2.46299498,23.72473565,-27.17550506,1.852519113,1.916081986,2.647091049,-3.317091049,38.13186269,-42.46114826,1.749169465,1.814060639
29.12.2017,1.77114862,-2.55814862,23.72874881,-27.17060864,1.861755481,1.930087269,2.713612686,-3.326612686,38.13060174,-42.46053434,1.847072712,1.900965154
02.01.2018,1.816760564,-2.566760564,23.6745683,-27.22506773,1.861103124,1.933418401,2.774479562,-3.340424903,38.05728615,-42.53381548,1.842651561,1.896229803
03.01.2018,1.780242925,-2.452562573,23.63800281,-27.26109782,1.889138878,1.949512049,2.711260483,-3.311260483,37.98289728,-42.60725938,1.658135951,1.724181561
04.01.2018,1.76229274,-2.405644568,23.66181683,-27.23725826,1.889107586,1.94441038,2.694858988,-3.265858988,38.02226977,-42.56781732,1.741833798,1.800312328
05.01.2018,1.770709894,-2.408674589,23.64166312,-27.25739538,1.895969413,1.954141425,2.667212584,-3.26795199,37.99248237,-42.59769073,1.646800493,1.714942515
08.01.2018,1.767148683,-2.386728237,23.60916701,-27.29012864,1.908188896,1.965974543,2.655490601,-3.22001596,37.96775829,-42.6233605,1.679076105,1.742252035
09.01.2018,1.789651996,-2.431957107,23.62603916,-27.27274609,1.904000836,1.96188779,2.671908842,-3.22108926,37.95152659,-42.63860392,1.676849577,1.738972691
10.01.2018,1.850568501,-2.446512223,23.57113173,-27.32730116,1.949544367,1.996548463,2.724725917,-3.260175949,37.95717995,-42.63175116,1.725049289,1.783304978
11.01.2018,1.835901005,-2.392979196,23.65125067,-27.24698454,1.936351944,1.97428318,2.753986604,-3.265986604,38.06743389,-42.5198177,1.826671492,1.876283124
12.01.2018,1.772793954,-2.371386587,23.75396415,-27.14414128,1.909938833,1.944813036,2.677149737,-3.169149737,38.0619004,-42.52525618,1.733703675,1.784743667
15.01.2018,1.809879569,-2.411657526,23.85610847,-27.04157076,2.212661549,2.217508764,2.703490268,-3.214490268,38.03161081,-42.55549973,1.731764695,1.786179903
16.01.2018,1.753012381,-2.341114375,23.88359262,-27.01355873,2.205536165,2.209272193,2.652778487,-3.197778487,38.07049655,-42.51684044,1.713463913,1.770651992
17.01.2018,1.740316268,-2.338743152,23.90690724,-26.99023714,2.192625583,2.197916075,2.653099235,-3.193099235,38.10735318,-42.47944157,1.735201791,1.789216087
18.01.2018,1.778718748,-2.366537628,23.88090672,-27.01595294,2.214530011,2.212430969,2.678056493,-3.216056493,38.09129097,-42.49546624,1.749109747,1.80298993
19.01.2018,1.794749267,-2.382284331,23.86056243,-27.03623544,2.226727394,2.222258658,2.685186335,-3.219242177,38.09473022,-42.4920011,1.785032017,1.83660218
22.01.2018,1.795580491,-2.363594891,23.84228028,-27.0545131,2.240194979,2.229449093,2.68079957,-3.212308044,38.08933734,-42.49738986,1.779774225,1.831257681
23.01.2018,1.763747022,-2.325223848,23.85749139,-27.03891327,2.231624879,2.225309607,2.631717509,-3.173110904,38.10864597,-42.4778957,1.773647428,1.826759261
24.01.2018,1.788036154,-2.355345381,23.86717624,-27.02910506,2.22948854,2.218080824,2.684667231,-3.215541174,38.11518989,-42.47037869,1.838621823,1.88777258
25.01.2018,1.705200163,-2.273494497,23.99461757,-26.90110173,2.147042711,2.128774583,2.668574339,-3.161574339,38.2926449,-42.29147208,2.016306351,2.042023586
26.01.2018,1.662493011,-2.229938076,24.03024828,-26.86539489,2.119222978,2.100309733,2.595211079,-3.103211079,38.34004171,-42.24367403,1.925449398,1.952628669
29.01.2018,1.688446508,-2.249496897,24.08236006,-26.81055534,2.111757155,2.085040757,2.601408526,-3.102408526,38.40876324,-42.17299663,1.934609187,1.955300309
30.01.2018,1.75786878,-2.354307634,24.04544425,-26.84681597,2.132955193,2.11356507,2.623311221,-3.123311221,38.2865898,-42.29272637,1.827028464,1.855538804
31.01.2018,1.680240618,-2.26973885,24.08168193,-26.81006651,2.105830947,2.081555431,2.573930957,-3.087930957,38.29746519,-42.28189644,1.780082793,1.809478074
01.02.2018,1.723166973,-2.310661084,24.066554,-26.82485598,2.129100945,2.095009824,2.578773922,-3.080266328,38.23680851,-42.34243337,1.732253321,1.76233916
02.02.2018,1.752739327,-2.346366438,24.08313137,-26.80820827,2.118997219,2.080994612,2.578860783,-3.077860783,38.20398133,-42.37020068,1.658360626,1.69057219
05.02.2018,1.780807266,-2.381602665,24.03400656,-26.85722105,2.154651287,2.119222943,2.590467972,-3.107467972,38.09261743,-42.48130745,1.543728658,1.5857412
06.02.2018,1.76329669,-2.356453583,24.02602631,-26.8650625,2.160600505,2.126583318,2.577087693,-3.096087693,38.09315073,-42.47972334,1.549063618,1.591622335
07.02.2018,1.743918482,-2.337579434,24.05090672,-26.84016182,2.144226031,2.10626105,2.54388803,-3.05788803,38.07976526,-42.49339894,1.52043528,1.563890915
08.02.2018,1.798756287,-2.379687074,24.09322466,-26.79387859,2.166898436,2.116686064,2.595207223,-3.091207223,38.13662062,-42.43489145,1.584531266,1.619223744
09.02.2018,1.758273593,-2.349605285,24.07907605,-26.80796758,2.177851407,2.12653421,2.550854868,-3.045854868,38.06744161,-42.50541994,1.48646124,1.526063154
12.02.2018,1.771450093,-2.350144274,24.05318098,-26.83376787,2.203089857,2.144430851,2.562989354,-3.084989354,38.02640305,-42.54570876,1.433673105,1.47811105
13.02.2018,1.805090541,-2.391303738,24.02580236,-26.86108191,2.226189738,2.172556415,2.620743054,-3.146743054,38.0053194,-42.56646934,1.461232021,1.506910523
14.02.2018,1.81327695,-2.387371564,24.03596176,-26.85079646,2.217838503,2.162457855,2.645243991,-3.162243991,38.03596952,-42.5352651,1.507871926,1.548459792
15.02.2018,1.820198984,-2.383197219,24.0340509,-26.8527168,2.219332571,2.163790399,2.629412121,-3.144412121,38.08392029,-42.48708567,1.533114682,1.571782055
16.02.2018,1.788180236,-2.361223115,24.01988543,-26.86636829,2.225664376,2.177137896,2.596243668,-3.131243668,38.09176356,-42.47326946,1.534144434,1.577337172
19.02.2018,1.818425778,-2.408565563,24.03249699,-26.8536636,2.216834644,2.167746023,2.65620643,-3.20020643,38.16085441,-42.40369353,1.658789672,1.696828032
20.02.2018,1.813442359,-2.395238991,24.0136725,-26.87247252,2.229009414,2.180058647,2.652349134,-3.204349134,38.12417864,-42.44013812,1.614466797,1.657962024
21.02.2018,1.805153143,-2.394747192,24.02506711,-26.86098175,2.217620791,2.175133352,2.651541821,-3.191825443,38.15457892,-42.40959383,1.654553156,1.694920817
22.02.2018,1.798983796,-2.399112957,24.02525626,-26.86079793,2.215125986,2.173391971,2.663422747,-3.187470856,38.20467629,-42.35951662,1.739298454,1.771414876
23.02.2018,1.739560491,-2.323811091,24.01799013,-26.86775012,2.22150621,2.179856078,2.632207309,-3.127207309,38.25703376,-42.30650262,1.827940449,1.851427764
26.02.2018,1.705671037,-2.304699152,24.04342577,-26.84228337,2.198444339,2.15917805,2.602979826,-3.107979826,38.25190065,-42.311527,1.794560604,1.821265664
27.02.2018,1.725062646,-2.35962287,24.07253407,-26.81313012,2.176677308,2.142723144,2.578461974,-3.095461974,38.30678019,-42.25646616,1.790378268,1.815955656
28.02.2018,1.732880411,-2.346343793,24.03525115,-26.85044786,2.201132476,2.165133614,2.548571019,-3.047571019,38.21777494,-42.34529289,1.68279311,1.712130295
01.03.2018,1.709453712,-2.313905172,24.02386636,-26.86174964,2.207145871,2.17085624,2.532566677,-3.022566677,38.29407967,-42.26893558,1.801937166,1.820761305
02.03.2018,1.710070163,-2.336885082,24.03275229,-26.85280971,2.198223126,2.169273514,2.523864897,-3.016864897,38.3008951,-42.26195615,1.821380246,1.84045256
05.03.2018,1.727852575,-2.373697833,24.03674332,-26.84870135,2.196273116,2.170391707,2.546678934,-3.088678934,38.26169407,-42.29571905,1.713189326,1.743682111
06.03.2018,1.756392659,-2.420870376,24.08080976,-26.80233696,2.188581765,2.160078024,2.550182401,-3.095182401,38.26390231,-42.29338973,1.708838962,1.739120298
07.03.2018,1.725392426,-2.358446757,24.07713805,-26.80574043,2.19058631,2.159110865,2.524738287,-3.061738287,38.35342579,-42.20331146,1.817669998,1.839699002
08.03.2018,1.692120732,-2.321835161,24.08442914,-26.79840411,2.18240989,2.147928818,2.477874632,-3.03780387,38.33238529,-42.22414913,1.734122417,1.763818837
09.03.2018,1.701634686,-2.342771961,24.08176173,-26.80104344,2.183002072,2.149423096,2.578962582,-3.144499065,38.54721317,-42.00791366,2.138488538,2.145162896
12.03.2018,1.698887522,-2.330157314,24.05550466,-26.82728791,2.200304309,2.167873838,2.56964305,-3.133678484,38.54629309,-42.0083303,2.158472144,2.164634646
13.03.2018,1.703010225,-2.343571795,24.05407085,-26.82866643,2.203644974,2.168853894,2.596392534,-3.180392534,38.63652228,-41.91650388,2.324313673,2.325706724
14.03.2018,1.70399354,-2.351497527,24.05331693,-26.82903721,2.20227597,2.177711329,2.602876356,-3.202203522,38.69882156,-41.85337533,2.398025155,2.399392837
15.03.2018,1.652746502,-2.303927279,24.06896038,-26.81290346,2.196017366,2.174504467,2.51719826,-3.100315163,38.73450903,-41.81857298,2.378089278,2.371699904
16.03.2018,1.653674744,-2.303830915,24.06918872,-26.81267695,2.197820594,2.172194603,2.514622629,-3.097125044,38.72620854,-41.82678596,2.376466261,2.369094547
19.03.2018,1.638188708,-2.276754836,24.0788653,-26.80299668,2.193112969,2.165877034,2.494953698,-3.069905177,38.7361577,-41.81669837,2.361827589,2.351302412
20.03.2018,1.63654375,-2.240383313,24.05637237,-26.82550437,2.211380926,2.176246605,2.474649111,-3.024801161,38.61904464,-41.93364459,2.236942664,2.235966758
21.03.2018,1.642261854,-2.269941033,24.077084,-26.80466989,2.199477603,2.166288961,2.482642643,-3.013371127,38.61317325,-41.9392611,2.241675558,2.235248869
22.03.2018,1.578241549,-2.220240087,24.07006606,-26.81141569,2.209237552,2.182218308,2.420708764,-2.951484896,38.64885414,-41.90016475,2.323575568,2.313089506
